Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
10450000	-33406.69197914861	-33158.3982800896	-248.29369905900884	754.6707863901403	0.5185627870878043	56.10317760083063	34.53866752667913	48.28878554426771	1099.467298212025	-33158.3982800896
10451000	-33409.5184496673	-33163.309795792746	-246.2086538745574	613.2359462582651	0.41796130814569155	60.04009618214157	33.40501442253302	48.336910746500934	1103.1781102422406	-33163.309795792746
10452000	-33421.99680014909	-33173.99574270741	-248.00105744168053	1095.70015092161	0.38457886668793695	53.31588349020187	30.609565102923167	47.35126310839396	1091.9989229800467	-33173.99574270741
10453000	-33406.14726243419	-33159.333449709215	-246.81381272497643	624.712961728055	0.41228714602919286	57.031755910691814	32.91383885984771	48.01853916140597	1088.7673638558351	-33159.333449709215
10454000	-33416.16006077448	-33167.592898712726	-248.567162061751	893.9013777235996	0.4811547142923323	57.83324233345854	33.94401346704491	48.86861159340194	1103.6566444149003	-33167.592898712726
10455000	-33411.14803411774	-33163.884795728845	-247.26323838889508	962.8664408651142	0.4950599273512268	59.36765318460094	33.800815366819606	47.85857494316974	1096.116056945333	-33163.884795728845
10456000	-33410.69062142045	-33164.35290861179	-246.33771280865705	598.5031306298873	0.5593500849229436	62.67163942417852	36.4965260961155	48.049584343158735	1100.6060189173365	-33164.35290861179
10457000	-33403.57634207766	-33156.477328632085	-247.09901344556974	526.1016329218824	0.5139867714735623	69.2038708107665	35.55200918465451	48.73134021732366	1097.1950990333792	-33156.477328632085
10458000	-33411.163547299664	-33163.50201278823	-247.66153451143106	526.1016329218824	0.6164152985579923	69.69870382741924	37.5841197762871	49.01377614354209	1120.002560650029	-33163.50201278823
10459000	-33416.32847501671	-33170.61021179775	-245.71826321896143	483.18626048361745	0.5117860499702698	67.59346860874554	34.95519525417509	47.33689206049369	1089.8592115917427	-33170.61021179775
10460000	-33419.962369556735	-33173.74175043269	-246.22061912404595	1063.635328958247	0.44846399885984845	67.59346860874554	31.985091605798228	48.065124926050075	1100.2085584627607	-33173.74175043269
10461000	-33410.735552033424	-33164.65992635959	-246.07562567383403	978.0062640491209	0.42992395353667784	59.67784681172464	32.69625137130241	47.91205703882562	1093.7312162075557	-33164.65992635959
10462000	-33423.31029872514	-33173.8953115563	-249.4149871688457	790.2276460158182	0.4008129012057626	81.57354852333924	31.13497979804716	47.67089080081701	1066.6463309529931	-33173.8953115563
10463000	-33417.547741526985	-33171.02752750288	-246.52021402410162	782.788140698718	0.4633663329756542	55.50746473609939	33.00018826780647	47.49546976286923	1095.7584976892108	-33171.02752750288
10464000	-33413.048710266834	-33164.038444974925	-249.01026529191063	678.7292733202858	0.33227048923205765	55.52984516074273	32.612791166770016	48.963553518745115	1100.4019058140486	-33164.038444974925
10465000	-33416.27413785289	-33164.72153103651	-251.55260681637154	1178.3777312159866	0.31423734708044454	78.58101540508349	29.668784147649337	48.33426295172079	1094.9457721589351	-33164.72153103651
10466000	-33409.567518790405	-33162.01565298929	-247.55186580111493	641.1225870221349	0.38589443340087115	65.91905938621815	31.12005218309302	47.671686052577186	1076.8491393002623	-33162.01565298929
10467000	-33411.51929336605	-33163.40967529027	-248.10961807578252	682.9567211493254	0.3539293637542761	72.3155430015569	32.131170901646186	48.382801058281125	1095.3020301985175	-33163.40967529027
10468000	-33419.004545097465	-33170.345209654646	-248.65933544281737	567.3553628479722	0.3541350127652494	61.84302089349651	33.9086031632929	49.1247835212849	1110.2698001257356	-33170.345209654646
10469000	-33420.10246550294	-33172.842175732454	-247.2602897704837	758.3641100630938	0.33990175527941785	62.172250606020945	30.723017269569464	48.735571946136105	1100.9272469784817	-33172.842175732454
10470000	-33412.40502051104	-33163.83375579615	-248.57126471488922	897.3767250069695	0.4205729741056111	86.99101060702982	31.843837372784865	47.27190002384796	1079.1514583795795	-33163.83375579615
10471000	-33418.18236693259	-33170.421559179675	-247.76080775291348	568.3488264818759	0.42182764442253257	77.93260625836578	34.56259319049282	48.482429239741506	1104.0046943128025	-33170.421559179675
10472000	-33413.35049308101	-33166.3967012292	-246.95379185180752	887.6263972191193	0.4273012762934794	63.08106339093487	32.78961412822553	47.20751915849841	1093.8171753514332	-33166.3967012292
10473000	-33412.687320365825	-33165.004592314544	-247.68272805127916	545.9266908706908	0.4181043261600445	70.88736789965546	33.08836715404388	48.76269048638083	1110.5668154946748	-33165.004592314544
10474000	-33415.85494447169	-33167.98195070513	-247.87299376655974	614.0679250579427	0.4254776356102221	62.26425512003284	34.66410386977387	47.76187688533443	1090.6381443890505	-33167.98195070513
10475000	-33405.46623566656	-33157.3722349388	-248.0940007277572	713.8867720270442	0.49098053127145874	67.30640841059211	35.54316847780343	48.04864195151018	1101.077628654018	-33157.3722349388
10476000	-33403.972248396334	-33158.034826392846	-245.9374220034908	710.4403374213044	0.5390852169793208	64.29570264137881	34.852670047171	48.50717094049353	1096.0539727210976	-33158.034826392846
10477000	-33413.28674392659	-33164.30660346326	-248.98014046333515	966.6767582692073	0.36137273950807625	71.2253513688417	31.947335183862215	50.16863083227566	1121.1722135082493	-33164.30660346326
10478000	-33418.54829937814	-33171.388524793	-247.15977458514195	1038.1429148164566	0.4542017682487897	69.93065331448787	33.00766906216842	48.471501590938374	1100.422646999498	-33171.388524793
10479000	-33410.28672920274	-33165.65570190218	-244.63102730056042	718.7233342228268	0.3967510656883753	72.21295965037234	32.93440627251185	47.80209368856191	1090.2889788826378	-33165.65570190218
10480000	-33415.84618055972	-33168.6457317677	-247.20044879202229	700.5208932534866	0.4390049560561857	67.70505938727544	32.361849565226535	47.53571963018498	1091.934863956478	-33168.6457317677
10481000	-33421.60017081868	-33172.97553510623	-248.62463571245715	1191.0665095913917	0.5398184453688158	69.72412082596809	33.53390171183591	47.52093610619847	1098.5929702145122	-33172.97553510623
10482000	-33416.24300093294	-33170.11879161577	-246.1242093171644	762.2258534467447	0.3803169627227919	70.1980491623054	31.27660298054684	48.060813136001464	1088.0009780625323	-33170.11879161577
10483000	-33426.86921366516	-33179.82418199796	-247.0450316672023	527.9366484543116	0.3522668415308571	74.61767100831527	31.94720951536872	47.08216336799222	1089.3819340618752	-33179.82418199796
10484000	-33413.054839195596	-33163.20714562736	-249.84769356823608	1188.7130867702633	0.36185014668909044	56.70849594271044	30.09521796386923	48.08858983807749	1092.7731303919186	-33163.20714562736
10485000	-33422.28517785022	-33174.85895469552	-247.42622315470015	561.2597868703705	0.3120552631347564	62.204704536006	32.04811652236497	49.4772198151624	1107.4740140463744	-33174.85895469552
10486000	-33420.30411457536	-33172.588877354465	-247.71523722089532	980.5732822942578	0.34041830119117233	62.80510229898908	30.3357396885029	48.97902074628224	1090.3493976027319	-33172.588877354465
10487000	-33409.72708307822	-33161.66913121532	-248.05795186289922	751.875079899525	0.3773962269261627	76.36598350078965	31.997652827729766	48.275576403013886	1078.1375458880966	-33161.66913121532
10488000	-33413.9258939125	-33164.73453064567	-249.19136326683247	530.7269329989263	0.33640404436098353	55.582539213058865	33.954677796989	48.6363722325118	1116.0502695541854	-33164.73453064567
10489000	-33412.59123660559	-33165.94046925031	-246.65076735528507	772.3414337072952	0.38131676803367076	69.32329962089057	32.53151065944092	48.23172253574319	1086.3631080482794	-33165.94046925031
10490000	-33414.44806818595	-33167.470666656656	-246.97740152929657	784.7637035409613	0.5035165265822518	69.32329962089057	34.64622485623878	48.601032375971116	1106.836841402196	-33167.470666656656
10491000	-33413.77151616203	-33165.97389182478	-247.7976243372474	801.9911769835894	0.345134187455639	69.32329962089057	31.590474695653402	48.66074686922855	1101.4489887730213	-33165.97389182478
10492000	-33410.99380471304	-33164.76050989063	-246.2332948224105	1086.0380064348003	0.4393204580093258	69.32329962089057	31.790936957397307	47.996351315901656	1088.2009401554694	-33164.76050989063
10493000	-33412.297976241505	-33165.564002779676	-246.7339734618258	806.569154058064	0.32272224630081975	66.47587922785338	29.960461784634816	48.28911242022298	1087.160209577748	-33165.564002779676
10494000	-33414.978207553286	-33166.96749575168	-248.01071180159863	552.9574561670812	0.3492944494167293	63.261733460242	31.319957749099988	49.21857208949589	1090.0675175723209	-33166.96749575168
10495000	-33420.73555399784	-33175.14504959287	-245.590504404968	645.3310951209718	0.3486740899532238	65.58944593456745	31.925913445777145	48.71826863359079	1109.9346782106845	-33175.14504959287
10496000	-33416.02513548975	-33167.97238721622	-248.05274827352608	673.7699033723613	0.36777223398193715	53.885858405588834	33.222881416033886	48.637365786961226	1104.0428248981304	-33167.97238721622
10497000	-33414.478240364486	-33166.94672067101	-247.5315196934722	648.5428958427824	0.46306745006122046	77.3718381269246	34.20721611204164	48.893717963358284	1103.062128667965	-33166.94672067101
10498000	-33417.324110312955	-33173.18389358783	-244.14021672512007	565.9397388162254	0.570314019360394	68.69106496672349	34.37630037660448	46.48522210625026	1073.6368196353055	-33173.18389358783
10499000	-33410.83675467917	-33162.00884202116	-248.8279126580056	853.6733971595038	0.5476933956990065	56.11547399621883	36.35500734654982	49.82150706416945	1123.078784024598	-33162.00884202116
10500000	-33415.23770821747	-33167.255421024725	-247.98228719274462	545.9355247747518	0.4626005897299839	73.95742657963882	34.888819743914524	47.281960107160884	1092.0567002353655	-33167.255421024725
10501000	-33424.90639627328	-33179.04048114281	-245.86591513047216	641.831344714693	0.5842190014308586	72.51178221257966	35.60789330898497	47.31265867392385	1087.3774667521573	-33179.04048114281
10502000	-33423.50568315429	-33175.04613777721	-248.4595453770846	611.5358108201431	0.6241219908890895	66.33416974317029	36.3911398299185	47.77042495841184	1091.8713466721213	-33175.04613777721
10503000	-33409.07253985655	-33163.74480318529	-245.32773667125755	592.9904632371658	0.5690895216014403	61.39618798185019	36.3911398299185	48.515157514344864	1106.4757636190914	-33163.74480318529
10504000	-33411.221421620976	-33164.167379735714	-247.05404188526234	738.0308963791385	0.5695957260757398	60.30629565260816	36.3911398299185	48.36467514411405	1113.6615161427935	-33164.167379735714
10505000	-33408.52232577533	-33159.56068390038	-248.96164187494986	705.0102479849704	0.553015542824131	59.06787988753322	36.3911398299185	49.45664917410547	1112.9557552168812	-33159.56068390038
10506000	-33417.07750418314	-33166.32233886214	-250.75516532099374	731.9693950346535	0.5721642765325522	59.40790741008797	35.42320632267896	47.59255988385958	1084.8206787861914	-33166.32233886214
10507000	-33415.033815703515	-33169.27986752037	-245.7539481831493	685.0584274153621	0.45200125176624173	70.58407940801169	33.87806568568302	48.394647565905245	1087.0396114234998	-33169.27986752037
10508000	-33408.988360012736	-33161.794231272244	-247.19412874049513	753.8714929146134	0.3942923598120185	68.55117021755586	33.28672044409478	48.82310266118708	1087.0454480027297	-33161.794231272244
10509000	-33406.681126060124	-33160.82527100653	-245.85585505359538	588.5997623620156	0.4431498816002784	69.32996451797868	33.95987985152382	48.45852081361383	1102.795343399535	-33160.82527100653
10510000	-33415.3122759555	-33166.49339661836	-248.81887933713546	468.7706220416248	0.349060545919199	70.38590781625815	32.28885037341472	47.31589432432243	1097.891745595919	-33166.49339661836
10511000	-33418.1632007671	-33169.09596819476	-249.06723257234398	1015.4860544705056	0.3862868879389201	62.605068294035306	32.73245208487373	49.9463775932615	1107.8917342995235	-33169.09596819476
10512000	-33413.94161275256	-33165.36677555899	-248.5748371935726	921.1230293897271	0.3821203110237108	56.00273158050302	31.117636631195133	48.604859749534356	1099.8594534594351	-33165.36677555899
10513000	-33415.15730655168	-33169.40793939634	-245.74936715534133	699.0642023821076	0.43382471956267366	67.78315019572314	33.722330665107684	48.78713065926586	1107.7399332876053	-33169.40793939634
10514000	-33406.93884424899	-33159.22496087349	-247.7138833754925	575.9189659538281	0.40566167686284527	60.78407770377621	33.28670430357398	48.07629500700826	1081.1726851585067	-33159.22496087349
10515000	-33410.06874712723	-33160.754245884666	-249.31450124256602	705.0327749396802	0.39397764996796825	53.27797813282472	33.72586484136181	48.75880499171633	1107.566748465401	-33160.754245884666
10516000	-33419.066669736814	-33169.85743709759	-249.2092326392265	503.9843267986879	0.47820540773882037	71.13559904114146	34.74506728561813	48.37682688019083	1095.4511501289812	-33169.85743709759
10517000	-33417.466907291666	-33168.820685561484	-248.6462217301803	1040.682888406649	0.47820540773882037	74.31281058883796	33.553460026295156	49.0360731249913	1109.5101548564178	-33168.820685561484
10518000	-33417.625555739854	-33172.937356480375	-244.6881992594756	652.4314008687187	0.509241535911184	66.55771161237583	35.40277262760877	49.07511358287443	1114.8662237279261	-33172.937356480375
10519000	-33419.3488774651	-33172.99386932697	-246.355008138122	642.4808522000401	0.509241535911184	66.08307309448573	35.049101894237275	48.08268339747561	1097.9595862266217	-33172.99386932697
10520000	-33413.77486125878	-33167.25853413325	-246.5163271255298	859.1558194692936	0.462735424349556	76.44917877318136	33.11014125198697	47.55531584685519	1080.6372909633196	-33167.25853413325
10521000	-33413.69528966874	-33167.985541067195	-245.7097486015457	708.3731672176997	0.42168021677073403	57.94118620584323	33.11014125198697	47.84908916614589	1103.2980115623625	-33167.985541067195
10522000	-33413.81042575317	-33166.13997809488	-247.67044765829252	1099.427973586705	0.39994428127327447	60.19086370829772	30.78153926790518	47.948520393417844	1090.1173588813563	-33166.13997809488
10523000	-33409.39154210026	-33159.50012707179	-249.89141502847258	987.3815989466206	0.3375141939384791	80.41291802965081	30.459164247336915	47.8107055230666	1088.0806920900095	-33159.50012707179
10524000	-33421.573122645284	-33174.3711233403	-247.20199930498347	625.5024160872789	0.3732833941604147	70.35058382204247	32.45120881189859	46.92646814503943	1073.05476141732	-33174.3711233403
10525000	-33413.913339053775	-33166.15639680055	-247.75694225322184	462.3658248346616	0.457066376933039	60.82731732544815	34.778610027533816	47.4031412587661	1082.276962292277	-33166.15639680055
10526000	-33409.210199621215	-33160.819837224604	-248.39036239660805	634.6767948958513	0.5819598047194455	73.42576950918661	36.184440459623815	48.65825891135289	1096.2653602127143	-33160.819837224604
10527000	-33422.17153232331	-33175.6421437291	-246.52938859421056	565.4617219723596	0.4257988329294876	71.22604892161726	32.40725003515939	47.89282900496239	1097.4579607226385	-33175.6421437291
10528000	-33413.37675122916	-33169.03280800974	-244.34394321941895	662.8333765078596	0.414658622489136	68.22697193447753	32.82881796935298	47.37177362003153	1089.1174951175756	-33169.03280800974
10529000	-33412.96698053161	-33166.45319801394	-246.51378251766735	600.5003224677166	0.42799622354115824	81.80194867607776	32.588737046467	47.1792951034237	1082.9242962766034	-33166.45319801394
10530000	-33417.91114297135	-33165.87622903662	-252.03491393473033	523.3909144029683	0.243221228449471	71.08379771214754	30.531143953057047	49.34498115957868	1083.5588208122497	-33165.87622903662
10531000	-33412.98383350042	-33166.865300996826	-246.1185325035938	756.9972304695872	0.36435807017988897	60.169951841369766	31.39860664967288	47.574367561039296	1099.0820379825964	-33166.865300996826
10532000	-33417.312854885386	-33171.48341997625	-245.82943490913453	737.8624235772664	0.36518115307631926	70.49160518765936	30.22335713678012	47.524061790416624	1086.319858423508	-33171.48341997625
10533000	-33408.81741464573	-33162.09789303814	-246.71952160759076	1162.193860251667	0.39086177614895434	69.17809775011926	31.137828045265803	48.91110859982185	1118.0761399474268	-33162.09789303814
10534000	-33416.616601586335	-33170.21588638683	-246.40071519949967	922.8219233084316	0.39361954339671856	63.66280096487698	31.67898686688998	48.5580509381062	1086.9684361999527	-33170.21588638683
10535000	-33410.723741418384	-33161.85080754834	-248.87293387004092	900.1219713871056	0.42987194358198544	54.51157261102704	31.91519719375613	47.72668324504433	1076.087589575387	-33161.85080754834
10536000	-33412.45769353088	-33167.29145300709	-245.1662405237868	747.9904897332738	0.40387030804975327	58.101448279429015	32.991732705094186	48.746541956214216	1115.265521055733	-33167.29145300709
10537000	-33413.61937330372	-33167.340776761426	-246.2785965422935	697.5012316081561	0.4816185196548541	73.44862888887089	33.75526062243301	48.59283292973327	1091.7485513978074	-33167.340776761426
10538000	-33412.35819524228	-33167.00973952624	-245.34845571604362	606.5203732012776	0.6226661202342793	70.16123942607649	35.970286234847926	47.74499302877678	1090.6483709521149	-33167.00973952624
10539000	-33418.647956338194	-33170.167885829396	-248.48007050880085	983.9772037914543	0.6304683877416917	70.31420680400485	35.970286234847926	47.273578922358084	1101.8106526945744	-33170.167885829396
10540000	-33414.61381123984	-33165.64314001398	-248.97067122586438	1040.5080256467943	0.5900349692965428	58.42403103584668	35.06267065613985	47.51677138107029	1090.708278292	-33165.64314001398
10541000	-33424.07742118585	-33175.431505583365	-248.6459156024878	549.335363127206	0.4291601340168053	76.14740685305121	34.80032056051031	48.44669979778046	1094.6436359911083	-33175.431505583365
10542000	-33410.293723836	-33165.2742848747	-245.01943896130092	523.1346490809068	0.4126134754304645	69.78867678278229	34.280966132742044	48.39857565077318	1091.9724986726414	-33165.2742848747
10543000	-33410.88237914024	-33164.2069579335	-246.6754212067357	807.1944901530171	0.4939323839458961	68.59415821467992	34.264640423778175	48.54835875038994	1097.5795549967825	-33164.2069579335
10544000	-33407.42137996432	-33158.17372710307	-249.2476528612445	807.1944901530171	0.5450922680668908	64.36179080002744	35.10947383672533	48.571072705009016	1098.836014566535	-33158.17372710307
10545000	-33420.96941710582	-33171.8383546414	-249.13106246442496	643.6907992659533	0.31776133183311944	66.621529563358	30.343174033247912	48.3431738231238	1105.4638434970138	-33171.8383546414
10546000	-33411.98970018177	-33166.54219856682	-245.4475016149501	582.8586745645707	0.4458299385403672	54.830446963393626	32.29993667694638	46.62392377155393	1077.0541714856247	-33166.54219856682
10547000	-33410.30383003503	-33162.89096408542	-247.4128659496106	621.4436035063	0.3269276588228216	68.98410517490059	32.31804435363668	48.72507239728279	1099.7818748291095	-33162.89096408542
10548000	-33406.01612386846	-33159.71647102487	-246.29965284359267	845.0411239765888	0.423864864386515	61.3186515787827	33.10802723641021	48.09411746383546	1089.996752636704	-33159.71647102487
10549000	-33413.85556657934	-33166.38205737364	-247.47350920570076	681.7201077348709	0.3721691582278605	57.522292114578896	32.02712683011306	48.6599275566967	1099.4275071545649	-33166.38205737364
10550000	-33407.1260198968	-33159.78099194773	-247.34502794907462	1105.3524137979678	0.38443162491759697	67.33048466996804	30.14793376114768	47.64985854875181	1094.444867774162	-33159.78099194773
10551000	-33418.4622257018	-33173.140506803	-245.32171889880092	632.7026781222521	0.5050313738038216	74.59331894773479	34.85161676781587	47.96996667947701	1114.1199691277748	-33173.140506803
10552000	-33409.48172745515	-33161.5407836819	-247.94094377325573	708.6137055093687	0.5631901461592439	62.44983637426939	35.54448136641487	47.04914310871981	1073.7153778723832	-33161.5407836819
10553000	-33412.84298376973	-33166.429407704425	-246.4135760653109	568.8441227563558	0.40005162976289904	74.68959227018252	34.182743181828336	48.21966438682635	1103.220645730908	-33166.429407704425
10554000	-33413.083209044125	-33167.661470995365	-245.42173804876037	714.6523077969117	0.3954044008669789	76.39589042876234	32.326475265962344	48.14283775127443	1111.0714164530436	-33167.661470995365
10555000	-33413.433935098656	-33168.97140462064	-244.46253047800928	639.8003319884929	0.4461559400768367	68.43571087733991	33.234720426964024	48.35363473109811	1109.8523032834037	-33168.97140462064
10556000	-33412.80874291043	-33163.14621589612	-249.66252701430258	1130.648924798124	0.4193040859794194	74.34554488600743	32.0846929355008	48.002933566506265	1092.4066183933805	-33163.14621589612
10557000	-33416.21644748994	-33171.67779944123	-244.53864804870548	722.448602491093	0.40738147176291806	67.25468550497148	31.730622461627778	46.925077821557565	1083.0473901778028	-33171.67779944123
10558000	-33416.32061495086	-33171.446720460124	-244.87389449073655	820.601769917406	0.39513346709079644	71.36385859475179	32.220332466655876	48.38883271302903	1097.8295927234399	-33171.446720460124
10559000	-33411.23504985161	-33162.859910673724	-248.3751391778862	727.4605708502928	0.5102178934273365	62.10338657089655	35.342653788973095	48.39353261588053	1083.9709411342062	-33162.859910673724
10560000	-33415.22198837331	-33168.8585798094	-246.36340856391314	704.9020816233393	0.44899432274347373	65.81389636530119	34.672901133661206	48.23978763409406	1105.4735763781932	-33168.8585798094
10561000	-33407.43228229517	-33160.4997510806	-246.93253121457434	561.6149584579093	0.5164416699042342	71.18962510785454	34.61133658976037	48.16107823930038	1086.540263295094	-33160.4997510806
10562000	-33402.98876140712	-33156.9627965471	-246.0259648600164	589.1556202236109	0.41570347156901105	59.78273242317352	33.33426343835734	47.97432660703089	1084.8731315463401	-33156.9627965471
10563000	-33418.01418324406	-33171.518409542485	-246.4957737015689	657.3707326399064	0.39973283479900684	64.03782279720377	33.4753571664437	49.43191048158274	1104.0229074251383	-33171.518409542485
10564000	-33417.624217433644	-33170.176165824625	-247.4480516090169	689.9591826385353	0.39552773451803425	80.7670988137313	32.970212674569865	48.37405199871198	1104.7556775938842	-33170.176165824625
10565000	-33422.23666023384	-33175.10333547588	-247.1333247579595	703.7783359656308	0.3462362368572052	75.71496694264422	31.578859175345144	46.75049293129027	1084.9462221167562	-33175.10333547588
10566000	-33413.64678248911	-33165.31830826332	-248.3284742257904	646.3377327219976	0.41617830843719844	78.43430966945407	33.0779726281533	49.123083787982836	1114.2926219974074	-33165.31830826332
10567000	-33406.99284152323	-33157.29248488314	-249.7003566400919	709.6559808363158	0.37171202646366636	65.11590291433316	34.17062394975035	48.54670609988356	1108.3685415450675	-33157.29248488314
10568000	-33420.9540962239	-33173.84991561219	-247.10418061170847	458.84425757563173	0.39246224006723957	72.27917640126533	33.81092589475994	48.47713898170073	1107.127209865973	-33173.84991561219
10569000	-33411.8572203863	-33165.14331815661	-246.7139022296901	601.0871418654015	0.445436916926242	76.9843153280667	32.78810387451084	47.71385771716358	1093.5231015046993	-33165.14331815661
10570000	-33417.001968183096	-33167.73341195093	-249.26855623216426	1001.6809004715002	0.408576361690252	67.00091945500431	32.921011767781735	49.49202093147724	1095.7839919237508	-33167.73341195093
10571000	-33419.30213307515	-33168.65784724938	-250.64428582577074	1041.0556084004797	0.36364514340848286	57.310824286293716	31.616800602877	47.504331879957306	1086.0975707278064	-33168.65784724938
10572000	-33409.53550147466	-33165.073381698596	-244.4621197760629	592.6204228225014	0.6267335882009843	66.49696820509082	35.883972963896134	47.730027505162894	1113.7848020514762	-33165.073381698596
10573000	-33414.10599462138	-33167.35749446569	-246.74850015569575	660.8227772939181	0.6542173940836491	60.5889499637022	36.26327847907965	48.05836009228092	1097.9982200480497	-33167.35749446569
10574000	-33414.32342327195	-33168.81942598819	-245.50399728375265	660.8227772939181	0.4735874643092848	70.30308752957816	33.83418851186607	47.972681229938516	1081.2898830214967	-33168.81942598819
10575000	-33425.257203190085	-33174.49682039566	-250.76038279442852	373.6545524166843	0.4169141715233335	57.62596139951828	34.69388898273064	48.57705628259401	1099.0011611601044	-33174.49682039566
10576000	-33416.37168575177	-33169.42001826768	-246.95166748409488	1139.909542787824	0.6119822116035947	72.88717107362426	35.52527561109578	48.1364295301559	1116.5823823292826	-33169.42001826768
10577000	-33405.71563724727	-33160.85733490508	-244.85830234218895	627.3366580198739	0.5473427716495326	68.69005130439548	35.52527561109578	47.467466685811935	1089.5528495427725	-33160.85733490508
10578000	-33407.164475211546	-33160.64726581626	-246.51720939528846	691.9234512038636	0.439242725535642	72.13368327991846	33.955782957440924	48.493316556639215	1097.5234306667085	-33160.64726581626
10579000	-33409.7365281772	-33161.25188998434	-248.48463819285632	1074.555244213779	0.3916980169973789	60.74276938104172	31.880649052882834	49.05521573289741	1105.1619657378067	-33161.25188998434
10580000	-33415.634785769755	-33168.20734842066	-247.42743734909382	750.6883419848759	0.42674616178678876	64.41561945260493	32.95485251663881	49.19686813887659	1092.1960436318855	-33168.20734842066
10581000	-33420.12480403304	-33172.96709576776	-247.15770826528083	946.0773431372478	0.43673859792894654	61.45835100742046	33.176462785157874	49.18340362152149	1098.0037565663076	-33172.96709576776
10582000	-33419.48706838481	-33171.345739844335	-248.14132854047992	1092.8219262002349	0.4054977105159614	63.01826473469098	31.86873623246966	48.86318831268885	1093.2528250617875	-33171.345739844335
10583000	-33420.20975015309	-33168.02644004172	-252.1833101113629	1164.5380695473723	0.5506959929332438	79.65680108276334	34.32694937208038	48.772499658071695	1102.2085043510897	-33168.02644004172
10584000	-33410.6857542295	-33164.59319343263	-246.09256079686534	533.7014034929921	0.5192934858977207	73.23592011056482	35.09530654290969	47.97556758163673	1083.2735401266032	-33164.59319343263
10585000	-33411.56705358086	-33163.92134914566	-247.6457044351991	483.0106331583333	0.4457447538215397	75.77181057532479	33.83904167129797	47.89557389970891	1091.183394436265	-33163.92134914566
10586000	-33419.04388307051	-33169.351805742444	-249.6920773280686	1032.5499140341908	0.5900769234028476	66.05512459592387	34.52997012661749	48.06646600541954	1101.06344813599	-33169.351805742444
10587000	-33415.332646945986	-33167.926754923195	-247.4058920227873	492.52312548758545	0.3848812522003671	66.06438911146192	33.69571711142801	47.94463268804256	1092.6727121053425	-33167.926754923195
10588000	-33420.48009868041	-33171.97347156396	-248.50662711645333	854.757445405996	0.5316042573689466	78.41430018292566	33.55170096105147	47.413941982920896	1076.0652834198218	-33171.97347156396
10589000	-33416.14825551858	-33170.490385666664	-245.65786985191522	703.3178092980128	0.43227970258597115	62.797043919740624	33.291594621118975	48.383848406840784	1098.6360031765912	-33170.490385666664
10590000	-33412.64004365743	-33163.08566413006	-249.55437952737097	869.5070948336321	0.3641854193624948	60.96149383189601	32.70903458462154	48.45573402446207	1092.0857680841873	-33163.08566413006
10591000	-33410.08365602541	-33165.1127984437	-244.97085758171164	737.1586153267062	0.4137426754260787	72.37224309787393	32.9968392959427	46.8393724951117	1093.617445386346	-33165.1127984437
10592000	-33408.617574787146	-33162.4411806872	-246.17639409994507	941.2722928715837	0.46429916443310826	72.19840095906119	32.9968392959427	47.6472790186789	1087.1050500247068	-33162.4411806872
10593000	-33410.63957157566	-33160.72742273534	-249.912148840321	779.8424363592105	0.3638353955853961	86.9184817909141	32.77350975719599	48.44628969281996	1114.7607089993837	-33160.72742273534
10594000	-33407.804511793685	-33161.985819246336	-245.81869254734872	847.7229662454333	0.36917884940553275	70.5184555867604	31.70205411617389	48.79443894430638	1104.0756206679182	-33161.985819246336
10595000	-33415.0172662466	-33166.98116844904	-248.0360977975562	671.0220569515777	0.3228653470726073	68.63121000743091	29.776512815100556	48.674809375885275	1091.5559457629302	-33166.98116844904
10596000	-33401.825410054065	-33154.96363556519	-246.8617744888768	771.9691942885097	0.42001850032007737	65.90848722687139	32.8668128737985	49.48662395477004	1111.2452644059824	-33154.96363556519
10597000	-33421.68971214001	-33175.236362766605	-246.45334937340596	600.5196036281882	0.4056128036046751	69.60452369272824	34.336171558875996	49.281658339149516	1103.0701750374403	-33175.236362766605
10598000	-33411.93026993579	-33165.36028791736	-246.56998201842245	558.9055238118044	0.3545584660379539	75.9404843844383	32.54059080804118	48.441361866268736	1105.1823801617807	-33165.36028791736
10599000	-33418.39633626159	-33170.0504028906	-248.3459333709871	581.9849220494085	0.35991597706670286	58.08377418980332	32.25410437219507	47.998850526755376	1082.6782402516867	-33170.0504028906
10600000	-33417.50891307046	-33170.7039592124	-246.80495385805898	792.989431381363	0.4899085275356304	56.785779103036575	33.89318507828509	48.33645429483647	1115.341792782983	-33170.7039592124
10601000	-33404.458737733476	-33157.087358122444	-247.371379611032	630.483740688633	0.4758261918357567	70.65831858992786	34.454291036389286	48.676573657277444	1096.1176490030084	-33157.087358122444
10602000	-33412.28584105978	-33164.33243835208	-247.9534027076919	558.5181001022613	0.4467621530905008	75.1420164512548	33.45061041800769	48.91698875471714	1092.262016972584	-33164.33243835208
10603000	-33415.51330678574	-33171.37301459401	-244.14029219172374	813.5012692307565	0.4263969081254245	66.81866503269234	32.60629595492252	47.48107551596688	1092.9825578843083	-33171.37301459401
10604000	-33412.590037623915	-33167.14574095465	-245.44429666926516	785.7881377725213	0.4969290885856795	73.9379141908139	34.1091757555168	48.014558106479164	1098.334668083707	-33167.14574095465
