Sample	posterior	likelihood	prior	NInfinity	b	t50	tree.height	tree.treeLength	D.treeLikelihood
5823000	-4818.731349158999	-4713.769700769763	-104.96164838923582	83.87870893813641	3.4393835280579346	1.2873359156567374	2.0331309187624993	54.87082378308759	-4713.769700769763
5824000	-4830.813137030115	-4715.531123646709	-115.28201338340662	69.16702449890683	3.271620312037319	1.2652996046884568	2.0557330665053843	54.17072254623869	-4715.531123646709
5825000	-4818.490512973832	-4712.859502316785	-105.63101065704598	72.91457434475987	3.607729765566935	1.291549344009387	1.989190488153465	54.51261655022178	-4712.859502316785
5826000	-4815.668694097321	-4708.535682662827	-107.13301143449436	74.32168290907063	3.667914464629243	1.2934006996396539	1.9892922631184047	54.01588567131276	-4708.535682662827
5827000	-4808.0488353415485	-4702.566430116293	-105.4824052252552	84.89902947968842	3.791081618862782	1.2056793927323626	1.8840441120370806	51.35109293150111	-4702.566430116293
5828000	-4806.070010256076	-4703.623147858424	-102.44686239765157	45.84695014196974	4.196353202178589	1.2583498660576193	1.8466407087584846	50.00009006705618	-4703.623147858424
5829000	-4816.351696652426	-4712.809120640659	-103.54257601176704	45.890694053967025	4.1605249590314735	1.2795785641464426	1.8806156379180003	51.23939529143375	-4712.809120640659
5830000	-4818.587779294845	-4719.338316193287	-99.24946310155762	84.08736188208813	5.21987721220695	1.299543709084437	1.7935524078333038	50.138411584354806	-4719.338316193287
5831000	-4811.697111018959	-4718.79004717089	-92.90706384806847	62.01107897473154	5.14118924024273	1.2975468362588316	1.7842612493249181	51.715921072093366	-4718.79004717089
5832000	-4817.645763348344	-4719.181468215706	-98.46429513263817	61.071691001913564	5.3878852465600735	1.2975468362588316	1.7731121037641906	49.640789207277535	-4719.181468215706
5833000	-4810.905081868507	-4716.68507713601	-94.22000473249788	49.96201571230088	5.597400866170025	1.289769606394264	1.73089747881945	49.32806623525081	-4716.68507713601
5834000	-4803.029925737597	-4707.548816909446	-95.4811088281514	86.00254892038345	6.464321096568335	1.267023787032881	1.6695634813584728	48.539498862484244	-4707.548816909446
5835000	-4803.068411577721	-4709.889742706261	-93.17866887146012	72.42835536365544	5.806042218816629	1.284579879725412	1.7184686819520196	48.437433054721176	-4709.889742706261
5836000	-4804.0335440660365	-4708.853882194341	-95.17966187169573	55.83182209602084	5.165917693881141	1.2682684242732243	1.7656890154709757	50.25577059289047	-4708.853882194341
5837000	-4808.504955372926	-4707.494477647903	-101.0104777250229	87.20394472813099	5.215392928499523	1.2450770965413558	1.727609096066874	48.82054534107656	-4707.494477647903
5838000	-4811.49308619813	-4716.590656578849	-94.90242961928145	49.46051277035572	5.48121772802562	1.2450770965413558	1.68621562435859	49.313073881027385	-4716.590656578849
5839000	-4814.913258786969	-4716.078970095789	-98.83428869117984	79.76960942232512	5.144395132461262	1.2450770965413558	1.7294704630406894	49.76786610600354	-4716.078970095789
5840000	-4814.259039077747	-4718.412083095958	-95.84695598178845	79.69194174085662	5.30016495293418	1.2919929977098734	1.7726339637511483	51.76170503753664	-4718.412083095958
5841000	-4813.03440449132	-4714.385936391781	-98.6484680995386	60.03340220336605	4.748790980191946	1.3187293662294068	1.8561780949270223	52.66637300898374	-4714.385936391781
5842000	-4812.393210746164	-4714.201761192538	-98.19144955362688	67.99486421542122	4.94625256232687	1.3187293662294068	1.8303419581793567	52.04660966788944	-4714.201761192538
5843000	-4805.90742536916	-4708.895390091789	-97.01203527737113	52.98020018379512	4.80753702620087	1.3187293662294068	1.8192666637244865	51.52965564529442	-4708.895390091789
5844000	-4818.058703423448	-4719.666954964627	-98.3917484588214	48.734157288219286	5.167539045345543	1.3131400841395569	1.7697913010374808	50.48218118690647	-4719.666954964627
5845000	-4810.916799406142	-4715.328559241635	-95.58824016450679	62.463615756987075	5.434826476060109	1.312660507314137	1.7722370919930739	50.56344379919761	-4715.328559241635
5846000	-4813.387120995057	-4710.800240436303	-102.58688055875349	36.54042552725753	5.693189432867872	1.312660507314137	1.7490300220122552	48.27626241190884	-4710.800240436303
5847000	-4808.920252466557	-4709.354427726062	-99.56582474049574	41.31255299132002	5.564809731064407	1.3293009300150234	1.782871433846938	49.75137366678192	-4709.354427726062
5848000	-4810.762890613306	-4711.713775778661	-99.04911483464423	40.84322941474951	5.672473121221496	1.3971869802030545	1.7900141995024441	51.04548481585934	-4711.713775778661
5849000	-4814.406551794202	-4709.2684309622555	-105.13812083194621	68.91754960769447	5.764411290469935	1.3971869802030545	1.8557861882433646	51.50599694841296	-4709.2684309622555
5850000	-4803.245302889419	-4711.464294188673	-91.78100870074526	64.57841552194202	5.764411290469935	1.3839942815219899	1.815222995907277	52.97292324259161	-4711.464294188673
5851000	-4816.076525876102	-4715.998640538861	-100.07788533724107	41.03123900573508	5.764411290469935	1.425572029908801	1.8508036519296838	54.058824917509476	-4715.998640538861
5852000	-4826.667188518228	-4726.2075385949565	-100.45964992327092	65.51742953655256	6.468445710768128	1.4640278925561565	1.8581566419644209	52.10264043753121	-4726.2075385949565
5853000	-4814.8196107791155	-4718.032483779313	-96.7871269998021	43.307228666451756	6.721050579792584	1.4640278925561565	1.8356244433712767	52.25724167533898	-4718.032483779313
5854000	-4814.422386019677	-4717.140458895205	-97.28192712447289	41.47072190572528	6.739859325238681	1.4640278925561565	1.8202377361862345	51.75344042354273	-4717.140458895205
5855000	-4819.723973604466	-4719.466134366826	-100.25783923764037	50.99889837095996	6.253724631352875	1.4640278925561565	1.8677551369546241	51.81458631010419	-4719.466134366826
5856000	-4813.478025894155	-4717.963209965284	-95.51481592887126	53.47727389104168	6.276597571353406	1.4773357261859685	1.8800851158832592	52.71231684366553	-4717.963209965284
5857000	-4814.23037290887	-4713.927575165579	-100.30279774329117	44.41771833745746	6.830010668536663	1.4915180144041655	1.870387716864761	53.2170832303731	-4713.927575165579
5858000	-4820.878254316296	-4724.172858469601	-96.70539584669469	43.49913120197035	6.698704173040484	1.452922261274509	1.840120998932439	53.00759618428204	-4724.172858469601
5859000	-4813.147284911901	-4714.240133641863	-98.90715127003732	62.5192421452838	6.502464400608199	1.452922261274509	1.8459086120840775	52.680577073996105	-4714.240133641863
5860000	-4818.432188361982	-4717.756487920247	-100.67570044173529	50.50638648538275	6.877018709900783	1.452922261274509	1.7946719633079269	51.28235838348923	-4717.756487920247
5861000	-4813.172360626558	-4711.008945183885	-102.16341544267254	39.41755150831986	5.699719297997408	1.452922261274509	1.874961698156911	51.69331244472248	-4711.008945183885
5862000	-4810.56995360084	-4712.992101952473	-97.57785164836656	52.032415625432975	6.899490540508554	1.4069426508225875	1.7597186571057208	49.75286878604088	-4712.992101952473
5863000	-4819.931959385525	-4722.366209811961	-97.56574957356392	50.27728867895579	7.187476920690703	1.3888373221384083	1.728640263128843	49.23435357388556	-4722.366209811961
5864000	-4803.638113343693	-4708.956046805066	-94.68206653862705	33.86624794116627	6.98156105576686	1.3925869743033195	1.7387818253953564	47.85276948069019	-4708.956046805066
5865000	-4805.997263149893	-4713.079719861203	-92.9175432886908	63.42094537136496	8.16088962371152	1.3925869743033195	1.708888995410406	47.110268859794786	-4713.079719861203
5866000	-4806.299780061041	-4711.108588693559	-95.19119136748252	53.22502977976395	8.018096212977243	1.3925869743033195	1.7091055694897366	48.32339473651425	-4711.108588693559
5867000	-4801.6279241447455	-4707.95017744305	-93.67774670169577	39.459626589388904	7.854123038661907	1.3925869743033195	1.7247068351373964	48.39375319897137	-4707.95017744305
5868000	-4809.094745677351	-4710.550351231128	-98.5443944462233	40.1968811751374	7.2426187883657835	1.3925869743033195	1.7477041732887124	48.980207493603515	-4710.550351231128
5869000	-4805.243162934418	-4708.83552503298	-96.40763790143899	56.909853813839256	6.446514754360397	1.3925869743033195	1.774085034216641	51.2682114646428	-4708.83552503298
5870000	-4811.900389377541	-4712.002424755247	-99.89796462229342	38.01474169015001	6.565806904402584	1.420890114342347	1.773664587970087	49.00442926929189	-4712.002424755247
5871000	-4821.194563942133	-4722.44583984459	-98.74872409754222	58.29374963867741	7.241980104177476	1.4288620864984047	1.7661817952738454	50.54811300444226	-4722.44583984459
5872000	-4818.55748529225	-4723.12589209055	-95.43159320169958	78.97786936874758	6.579554799649359	1.4288620864984047	1.8047089653736366	52.72690558843351	-4723.12589209055
5873000	-4819.947965935309	-4726.043944925746	-93.90402100956392	76.84958969671072	6.377975619950925	1.4224993266208878	1.8099752074901494	53.13580936960553	-4726.043944925746
5874000	-4808.861081088935	-4714.42761680094	-94.43346428799532	61.691836491194444	6.294745591315452	1.3895187696106086	1.7832125112717114	51.37437048798663	-4714.42761680094
5875000	-4807.869844143331	-4715.244038487076	-92.62580565625458	63.78490844400206	6.534426424238801	1.4139753212844162	1.7884217594834095	50.5046908197297	-4715.244038487076
5876000	-4805.071983846133	-4715.988848722199	-89.08313512393423	64.97692596248959	7.872289182898794	1.3758898916507136	1.7000031505930844	49.48250839296391	-4715.988848722199
5877000	-4801.440087286887	-4714.3287518339	-87.11133545298738	50.448312643431834	7.872289182898794	1.3758898916507136	1.6960971767842632	49.13144683482837	-4714.3287518339
5878000	-4802.913962653641	-4709.433337515801	-93.48062513783958	47.67584630515187	7.738389585181893	1.3758898916507136	1.6910405322089392	48.0074916887621	-4709.433337515801
5879000	-4803.849553435028	-4712.407717529695	-91.44183590533292	42.216985913859865	7.581916648140325	1.3758898916507136	1.7046967797347168	48.91700399920642	-4712.407717529695
5880000	-4800.9085116961405	-4712.656777282912	-88.25173441322828	45.14545812859875	7.786531402923846	1.3758898916507136	1.679990204200092	49.29616484127047	-4712.656777282912
5881000	-4790.899606633149	-4709.048565568377	-81.85104106477213	58.610888202142355	8.702225307468263	1.3486248706624535	1.639982748822184	48.909278739624675	-4709.048565568377
5882000	-4804.595947308526	-4723.253224870785	-81.34272243774113	59.81433953999688	8.072298491477113	1.3486248706624535	1.6534589214808477	48.28137613237915	-4723.253224870785
5883000	-4802.81542754403	-4718.0863220035235	-84.72910554050665	41.753478658584854	8.874532333101012	1.3486248706624535	1.6320101257115571	47.19890157782679	-4718.0863220035235
5884000	-4791.110832884365	-4706.668045182031	-84.44278770233379	59.1617169660427	7.906114907297272	1.3734618215463	1.692670449281726	49.249069063256464	-4706.668045182031
5885000	-4805.833021351338	-4717.562720157886	-88.27030119345162	70.03009889454275	7.658247565254637	1.3734618215463	1.6986651009431961	49.79326908049278	-4717.562720157886
5886000	-4806.392633314721	-4712.665792500923	-93.72684081379802	38.09135731080251	8.148674131501073	1.3734618215463	1.6628726725348473	48.16395520821658	-4712.665792500923
5887000	-4808.506889544961	-4715.5758694975375	-92.93102004742369	38.18981220504701	7.699455914066484	1.3734618215463	1.681652205658785	48.91658749883908	-4715.5758694975375
5888000	-4810.316341060728	-4714.625422342136	-95.69091871859207	55.91241701055883	8.285345174029656	1.3971922027703236	1.7001569993547216	48.814958526533225	-4714.625422342136
5889000	-4810.540025463684	-4715.50065081837	-95.03937464531508	37.036513620673404	7.449965893129542	1.412183679069187	1.7268436424736484	49.77741553172211	-4715.50065081837
5890000	-4801.127744037326	-4711.241894782406	-89.88584925491958	46.55853787527208	7.763347724875449	1.412183679069187	1.7202805570263755	50.46368320040791	-4711.241894782406
5891000	-4805.405080322689	-4713.261616743191	-92.14346357949833	69.88730385510696	7.140902101098247	1.412183679069187	1.769056177390091	51.39214017384307	-4713.261616743191
5892000	-4804.6779974166075	-4710.814500527659	-93.86349688894818	53.74950501975643	7.010868517527898	1.412183679069187	1.770532885309882	50.31770469199169	-4710.814500527659
5893000	-4802.890845221924	-4712.569728411627	-90.32111681029674	51.740064549191025	7.559967948452012	1.412183679069187	1.730812381403452	50.718863578734265	-4712.569728411627
5894000	-4797.847171799827	-4711.463008618377	-86.38416318145025	62.146359469851966	6.826945672269396	1.3943241429248898	1.7570724688376886	51.38317121828414	-4711.463008618377
5895000	-4814.685078725444	-4719.356882581744	-95.32819614370078	56.86737198900039	6.135399915429211	1.3943241429248898	1.785517029889448	50.45337128434838	-4719.356882581744
5896000	-4807.962598005052	-4711.881460215003	-96.08113779004886	49.02933807738066	6.185436158097559	1.3943241429248898	1.7911855800322847	49.8886535200198	-4711.881460215003
5897000	-4805.482313214982	-4711.673969450653	-93.80834376432924	64.0270373482266	6.278098737779964	1.3640278251367137	1.7631636167096687	50.18005706310326	-4711.673969450653
5898000	-4812.653168799815	-4715.042970733914	-97.61019806590046	55.82492455154358	6.139232576970764	1.3640278251367137	1.771450020597305	50.839342505205536	-4715.042970733914
5899000	-4798.760953058418	-4707.921823369164	-90.83912968925397	40.933242474822634	6.7145540016142276	1.3191852783280322	1.6891329695787265	49.87532607552385	-4707.921823369164
5900000	-4818.058021001496	-4715.894876871192	-102.1631441303045	51.77485556651225	6.334261788667499	1.339820300332193	1.7476466664312604	48.70031915513187	-4715.894876871192
5901000	-4812.178247223852	-4712.350838013645	-99.82740921020613	54.24788577152945	6.559418134259821	1.339820300332193	1.714881388452323	48.896454563724	-4712.350838013645
5902000	-4811.249850740193	-4713.209576043598	-98.04027469659579	28.65378261239747	6.271694214042399	1.339820300332193	1.7081153712655708	47.60934784721767	-4713.209576043598
5903000	-4813.649797442607	-4711.052773431651	-102.59702401095663	49.90380976368849	6.316959652052166	1.339820300332193	1.7478966762769084	48.276697433210884	-4711.052773431651
5904000	-4813.2819184013715	-4710.812191524019	-102.46972687735268	42.67567298329399	5.762465360863041	1.3571069372665756	1.793530021694014	49.677764917023985	-4710.812191524019
5905000	-4807.085750489041	-4709.559640512259	-97.52610997678238	45.922001007869575	5.851642276776583	1.353998583907183	1.7863984390711416	49.544709837655404	-4709.559640512259
5906000	-4814.026661838884	-4710.844728610126	-103.18193322875761	52.170042218451115	5.169886046135514	1.3551370005929642	1.8429831422402316	50.569105067619844	-4710.844728610126
5907000	-4817.269819501926	-4719.926983286396	-97.3428362155299	54.973735751771365	4.886600014678904	1.3420293763532074	1.8497164404784212	51.297093045337476	-4719.926983286396
5908000	-4813.33999058018	-4719.3279970804915	-94.01199349968793	42.36756821391607	5.798342874934378	1.3420293763532074	1.7806947808472746	50.862809365529216	-4719.3279970804915
5909000	-4816.694121032106	-4717.856089640986	-98.83803139111951	46.877055211654444	5.489183742491249	1.3280215371195256	1.8036807978351423	50.36911971521487	-4717.856089640986
5910000	-4810.644699674034	-4712.081187251776	-98.56351242225836	41.1893621502555	5.869753109127167	1.3280215371195256	1.7363756278162334	48.810311418481525	-4712.081187251776
5911000	-4809.9457003502	-4713.213464515931	-96.73223583426937	34.717321735545696	6.029251954500193	1.3468177181106635	1.7467233079016204	50.21574196851152	-4713.213464515931
5912000	-4810.097104007993	-4713.791084436031	-96.3060195719618	56.52758946912208	6.107523899547237	1.3542562658678845	1.769188211153242	49.949547031877366	-4713.791084436031
5913000	-4814.648881007409	-4717.987844332989	-96.6610366744194	78.25139588436238	5.819197982756565	1.3472317799826385	1.7887537716390312	51.118548253506354	-4717.987844332989
5914000	-4803.391276797313	-4707.830831698497	-95.56044509881629	39.064927935363464	6.506072160260491	1.3518229604070782	1.723372084451658	48.66017845700515	-4707.830831698497
5915000	-4800.697089546634	-4707.27112149495	-93.42596805168351	43.67250167191334	6.098263724403499	1.3330785302074848	1.7435181974923388	48.85713713752695	-4707.27112149495
5916000	-4800.117153454422	-4708.214411576852	-91.9027418775691	69.31502928421705	5.998472100897903	1.2948832060333157	1.7261812356661312	48.474794244205526	-4708.214411576852
5917000	-4804.416265677599	-4708.017116381941	-96.39914929565724	73.90175920750464	5.442687554212943	1.3061946322507587	1.7799112926047793	50.664121790161154	-4708.017116381941
5918000	-4811.37445892405	-4712.548154130678	-98.82630479337115	57.76244794526166	5.514026036344782	1.3208513527162427	1.7730705831963793	50.97072693822061	-4712.548154130678
5919000	-4805.6180456767615	-4707.745120422275	-97.87292525448622	86.28946114009238	5.514026036344782	1.3107377449064173	1.7650933294324191	49.90181918461955	-4707.745120422275
5920000	-4803.592669686071	-4711.823812845292	-91.76885684077885	58.042886640955196	5.979781426938115	1.3107377449064173	1.7161897658369636	50.12459922841101	-4711.823812845292
5921000	-4811.845238823956	-4716.825005480475	-95.0202333434811	56.35417601500972	5.82709055451764	1.3107377449064173	1.7426326991499586	49.557574408976386	-4716.825005480475
5922000	-4803.036372755847	-4705.6800195132455	-97.35635324260173	56.35417601500972	5.311085951608712	1.3032546473205677	1.7707985451804726	49.8301246036961	-4705.6800195132455
5923000	-4803.607298422582	-4709.162748534333	-94.4445498882487	53.959360253294555	5.155631556852527	1.259262132485964	1.7554946851203503	48.91934724050606	-4709.162748534333
5924000	-4802.656802483677	-4709.94964735688	-92.70715512679757	55.570530064851646	5.047513928731587	1.2395552321085945	1.7265097159063285	49.5461099471111	-4709.94964735688
5925000	-4806.988708741949	-4704.550625978708	-102.43808276324116	58.25109894050199	4.9854493925027885	1.272073978212172	1.7370892418293822	48.33510943972032	-4704.550625978708
5926000	-4809.572175680915	-4711.243663037965	-98.32851264295019	63.96196299324749	5.4572535891571485	1.272073978212172	1.7148880056186218	48.50030848224906	-4711.243663037965
5927000	-4801.5056433864465	-4710.597784118075	-90.9078592683716	55.93176243292618	5.962292460888802	1.2512251664546683	1.6595577372073786	47.87896437389584	-4710.597784118075
5928000	-4806.932391752252	-4712.6437018667675	-94.28868988548457	68.49123150723548	5.96396991980525	1.2512251664546683	1.6692349814754126	48.961353659002775	-4712.6437018667675
5929000	-4795.738942889488	-4708.141664815357	-87.5972780741302	56.22141862278573	6.5457390489263645	1.2512251664546683	1.6385779376900713	47.88744880869371	-4708.141664815357
5930000	-4807.865732266083	-4719.520124238546	-88.34560802753772	75.7676862815033	6.666424110555023	1.2512251664546683	1.6335644692607214	47.55930157446159	-4719.520124238546
5931000	-4808.858172894206	-4717.380373497839	-91.47779939636672	39.94921643702405	6.7576149367917795	1.2512251664546683	1.6101022555540507	45.514510024964835	-4717.380373497839
5932000	-4803.2461897189005	-4712.540649921823	-90.70553979707721	40.841306819175664	6.7599742805952685	1.2512251664546683	1.6173199224724284	46.998769212141454	-4712.540649921823
5933000	-4814.025475878331	-4719.95408229403	-94.07139358430148	75.08175928846002	6.228716879532165	1.2512251664546683	1.6567086922578202	46.9966528601952	-4719.95408229403
5934000	-4813.463296756762	-4720.996399995351	-92.46689676141163	43.401932015506134	6.252035061975509	1.2405552739831076	1.6083439915490334	47.11879947860351	-4720.996399995351
5935000	-4804.307927785647	-4710.01776895102	-94.29015883462633	58.51654313854974	5.916353914315615	1.2405552739831076	1.6821221801693067	47.56794328387339	-4710.01776895102
5936000	-4804.787143231818	-4709.583261339306	-95.2038818925119	69.39444797067777	5.334502638968012	1.1931779903751596	1.670328118110546	46.5863180329333	-4709.583261339306
5937000	-4812.143944847775	-4716.304990046225	-95.83895480155	87.60326445773687	4.746002176188091	1.1836029286425465	1.7116034189398774	49.350395365355105	-4716.304990046225
5938000	-4809.425693181287	-4713.349342739799	-96.07635044148807	81.11022983826389	4.403970510288027	1.1836029286425465	1.7449902468352234	50.292871563644816	-4713.349342739799
5939000	-4818.450268324847	-4722.015931408415	-96.4343369164319	64.21423926184524	4.710765647637483	1.1836029286425465	1.7169921226224745	48.3413786755834	-4722.015931408415
5940000	-4827.868682560501	-4730.1714815268215	-97.6972010336794	65.81389553630085	4.86445098007019	1.1244821679595827	1.6609821192513545	46.322821208400995	-4730.1714815268215
5941000	-4824.989051174815	-4723.643733421789	-101.34531775302607	42.93307214680287	4.4290858512654045	1.1835365730987333	1.7400299841005566	47.58260967557198	-4723.643733421789
5942000	-4815.495339653186	-4715.886283103338	-99.6090565498476	74.354225931567	4.05728488767273	1.1835365730987333	1.7797932220833288	50.68061562051622	-4715.886283103338
5943000	-4821.279079315641	-4716.212642152614	-105.06643716302696	68.61850371653048	4.557440904547847	1.2576924055199508	1.7754531680163956	49.06567930486235	-4716.212642152614
5944000	-4808.957201713644	-4709.79704608355	-99.1601556300939	51.015556953835905	4.960479464768645	1.3106700121713364	1.8153159326375934	50.3826974371336	-4709.79704608355
5945000	-4816.489677229903	-4719.4745996271795	-97.01507760272268	43.0431522953526	5.545479747646021	1.3071333060268622	1.7563300996225453	49.69854361472586	-4719.4745996271795
5946000	-4812.2385183171145	-4713.902745631157	-98.33577268595728	52.800673493793255	5.50171325187696	1.329168503488835	1.7935617954823397	52.001495889667765	-4713.902745631157
5947000	-4805.763415714353	-4710.276222136231	-95.48719357812212	38.916071223180026	5.656161886458712	1.3090569732516149	1.7488930218081435	50.55672301451488	-4710.276222136231
5948000	-4806.8249272512285	-4710.766931305841	-96.05799594538674	47.92879410196498	5.759862595157633	1.2782058484737573	1.7049138749030672	48.42648153533582	-4710.766931305841
5949000	-4813.289192416431	-4716.501967402238	-96.78722501419405	53.80231994604815	6.076451993791595	1.2797795046011793	1.675969137397318	48.4306472672794	-4716.501967402238
5950000	-4813.218218453807	-4713.076558077721	-100.14166037608595	47.94656182616758	5.684794655724446	1.2797795046011793	1.7312130753689323	48.24330196794531	-4713.076558077721
5951000	-4824.890240680646	-4720.150188417559	-104.7400522630865	55.48273720524498	5.31128685706783	1.3517684091327593	1.844898468095277	51.35767570971553	-4720.150188417559
5952000	-4816.337080175161	-4718.569932019675	-97.7671481554849	54.2908866538847	5.737426480758379	1.3017187255502465	1.74981334426366	49.783847144386904	-4718.569932019675
5953000	-4810.171015781146	-4715.039503848581	-95.13151193256445	37.091904529767874	6.201198100691648	1.2711578314782888	1.658687986251564	46.92219744569339	-4715.039503848581
5954000	-4820.225258854165	-4720.415120114251	-99.81013873991394	31.577730753939917	5.218135335390521	1.2711578314782888	1.7134899460076296	50.11972629667668	-4720.415120114251
5955000	-4821.834439044597	-4716.359214882861	-105.47522416173585	42.49313145600205	4.681280295676472	1.3200065624095891	1.8153036086838068	50.567686252257786	-4716.359214882861
5956000	-4822.46437156724	-4722.136179385733	-100.32819218150718	83.63816714390212	4.620356811976693	1.1693034644752456	1.6931640131101702	48.868944764465844	-4722.136179385733
5957000	-4814.448229682644	-4714.382769577855	-100.06546010478925	48.60774224036492	4.210552461964086	1.1685456023316034	1.701988977779852	48.264349808623855	-4714.382769577855
5958000	-4824.214695317937	-4720.736675345815	-103.4780199721228	52.51484534905337	3.8179578113954133	1.1240889577894007	1.7446829680424019	48.72395573092162	-4720.736675345815
5959000	-4822.12023046052	-4717.068561861606	-105.05166859891384	46.629520694164746	4.0986618257054905	1.265804753039366	1.8325638712207108	50.78874040042113	-4717.068561861606
5960000	-4825.879420115473	-4722.643855797198	-103.23556431827564	44.530940162804555	3.913223349505679	1.2548215703734862	1.8692691402942432	51.4953957842765	-4722.643855797198
5961000	-4816.399831745955	-4716.675116250141	-99.72471549581391	46.40009637936707	4.630896051728039	1.220719012904754	1.7584607154757328	49.656434782723196	-4716.675116250141
5962000	-4812.432004945978	-4709.88246568975	-102.54953925622863	80.37277320884533	4.055186796620889	1.1365068470298705	1.7436497872585144	49.0558863164601	-4709.88246568975
5963000	-4805.5464111968795	-4708.688502854096	-96.85790834278343	79.02018723855747	4.473272973895871	1.0909769766026722	1.6294726547173721	47.18103224737693	-4708.688502854096
5964000	-4826.45071424384	-4727.377944324048	-99.07276991979133	84.17627675276466	4.446901625704629	1.1171810550993342	1.6683836516656534	47.53504510737754	-4727.377944324048
5965000	-4810.991104576995	-4708.522004281362	-102.469100295633	65.75364409701747	4.142266213076549	1.0983298693542334	1.6736110707855893	47.911262583832865	-4708.522004281362
5966000	-4816.236555316106	-4716.525775948136	-99.71077936797062	43.941550472188716	4.175755591494208	1.1331482595140996	1.6857582247275031	47.47945030393513	-4716.525775948136
5967000	-4815.626743543434	-4710.400043925433	-105.22669961800086	58.631344310450224	3.6156135641135134	1.172629482996118	1.8326226422297844	50.022045843431336	-4710.400043925433
5968000	-4821.534447358856	-4714.0578147855485	-107.47663257330758	46.09156755607311	3.2191027476956333	1.1231962071632473	1.8410611027506905	49.86180046143012	-4714.0578147855485
5969000	-4817.9416526649375	-4709.014598677412	-108.92705398752494	61.892324447406345	3.7450237183111397	1.2552871197761817	1.941977719401864	53.02762698083409	-4709.014598677412
5970000	-4807.358503153779	-4702.696431973528	-104.6620711802505	62.02621020952878	3.7324858461094483	1.2924408747013896	1.9471396263259695	53.8526388696731	-4702.696431973528
5971000	-4809.893547288589	-4708.658586426326	-101.23496086226243	69.74780334657615	3.7080926629307793	1.3251085739701856	1.9790291195861303	55.52143725788508	-4708.658586426326
5972000	-4812.326242415131	-4707.480485427145	-104.8457569879852	72.13293641625395	3.3110652347291625	1.277192503543354	2.0109072283738807	55.469899132617705	-4707.480485427145
5973000	-4815.900984121365	-4705.533850705411	-110.36713341595392	46.521286678658264	3.6633533697096854	1.1784408596294147	1.8293052379413868	47.87889811290962	-4705.533850705411
5974000	-4818.059112031318	-4711.370256142928	-106.68885588839028	76.8585594989782	3.424843719213289	1.1463518172526896	1.8135939952104394	49.83857679617764	-4711.370256142928
5975000	-4817.146193432119	-4707.232710592862	-109.9134828392574	74.2437125363924	3.424843719213289	1.1935962844313004	1.922158741105777	51.47995168522064	-4707.232710592862
5976000	-4819.588252700403	-4709.65417094287	-109.93408175753306	54.568403050346454	3.405100420039556	1.2222255289665913	1.9430592476297068	51.23118102883076	-4709.65417094287
5977000	-4834.5420294685255	-4724.257588761001	-110.28444070752492	52.77548579897296	3.161750611745828	1.1725551030160262	1.9028757573620783	48.8394225773305	-4724.257588761001
5978000	-4822.108816171982	-4714.834137645167	-107.27467852681461	60.3916951026123	3.296937078857002	1.1902221413195984	1.8910854530029713	50.7802378228195	-4714.834137645167
5979000	-4817.05464070075	-4715.936001294244	-101.11863940650528	53.930581589923236	3.8971520117060527	1.1408094548493146	1.7713458974184644	49.98754360496584	-4715.936001294244
5980000	-4818.818660315522	-4720.670745261119	-98.14791505440303	60.606551851712894	4.4556664561137	1.1373135973418127	1.6596194825893216	47.848108889757086	-4720.670745261119
5981000	-4816.628100683609	-4712.639490884173	-103.9886097994356	74.06154993381587	3.728544058764148	1.1652642511308313	1.8270463431842412	50.965871780176485	-4712.639490884173
5982000	-4810.724665214951	-4709.805430042114	-100.91923517283739	39.51748898285739	4.261656385677935	1.1883414757646489	1.7606380280558236	50.266408908295226	-4709.805430042114
5983000	-4819.353710628306	-4716.377436190818	-102.97627443748729	33.331620636925265	4.3455177789417165	1.1883414757646489	1.7324919025219678	48.3644676257578	-4716.377436190818
5984000	-4809.410346206385	-4704.492072427194	-104.91827377919044	52.501353051592666	4.334773951646792	1.2506222112599992	1.8390236092833234	49.59225299782594	-4704.492072427194
5985000	-4813.94121660056	-4711.850407751025	-102.09080884953504	49.61138456901541	4.6993221710171635	1.2103435135726979	1.748188884861284	48.21645437263141	-4711.850407751025
5986000	-4814.424956677463	-4713.987217670609	-100.43773900685365	44.53120004495213	5.0079037377450435	1.2745714221152296	1.7762845087535148	49.00828371031222	-4713.987217670609
5987000	-4804.859442247716	-4700.593557455575	-104.26588479214159	58.267029643708334	3.973830360774928	1.2438669196629	1.8906060327199994	52.33341286016498	-4700.593557455575
5988000	-4815.014031576055	-4708.345866279099	-106.6681652969555	61.11528238157201	3.304266888695223	1.231468674631008	1.9508161463703513	52.6012356813743	-4708.345866279099
5989000	-4807.81597312189	-4709.106650032818	-98.70932308907211	83.7798473952028	3.7940905538936542	1.2332105702764977	1.9118000535398603	54.234437388879456	-4709.106650032818
5990000	-4808.204741076186	-4706.821065510997	-101.3836755651893	76.79449336532822	3.737903041454944	1.2034677185423082	1.8749946122963124	51.768331543626346	-4706.821065510997
5991000	-4817.293101963667	-4716.170622048722	-101.12247991494529	65.8216538099808	4.061454747491547	1.2410331548705864	1.8399052283441402	52.03903723243975	-4716.170622048722
5992000	-4819.861589286095	-4718.9486130983	-100.91297618779541	63.02763041501324	3.9621899589155967	1.2075413559661825	1.793622700931376	50.194553075534486	-4718.9486130983
