Sample	posterior	likelihood	prior	N0_con	b_log	Ninf_log	t50_log	NInf_gomp	b_gom	t50_gom	b_exp	N0_exp	I	tree.height	tree.treeLength	D.treeLikelihood
2162000	-71177.49110184978	-70885.56281599627	-291.92828585351793	33.73374832854503	0.041908552648283234	25.211304915835814	132.37750173557956	45.84454785934817	0.032963227794675885	147.97406371441298	0.005152046520385195	414.5850850155621	3	344.7650589825808	2136.5306966003095	-70885.56281599627
2163000	-71175.13209607673	-70883.78287679062	-291.3492192861215	81.72030289906019	0.04213008807157306	166.3369358526513	30.56551231361347	69.35877823204613	0.013877774846543388	17.02382541865578	0.003803073604019291	364.77608723267247	3	203.91197081235873	1851.2431321381373	-70883.78287679062
2164000	-71188.48547128757	-70894.96433989478	-293.5211313927851	54.198767153742	0.035502205510401695	293.6443680091875	113.48800256294668	272.44364213624533	0.020550912965261424	36.68148019629637	0.0041115181758035095	439.7567583602394	3	338.2301921990683	2224.955118092058	-70894.96433989478
2165000	-71177.62839009275	-70884.19327440526	-293.43511568749545	30.367199865291475	0.06303371114055797	112.74365270827562	416.12041619142036	109.64567219265156	0.01884633972284148	54.44232711474692	0.006538645612317018	433.20364351085414	3	352.8939488644153	2202.8226350350164	-70884.19327440526
2166000	-71182.13166770875	-70890.66465746103	-291.46701024771477	32.698740712740914	0.037411243947458234	102.3085413644913	69.54160744928842	54.36811552563133	0.030755300504998688	52.66039294029703	0.006538645612317018	381.89242143604406	3	301.4247020687758	2157.6940572119424	-70890.66465746103
2167000	-71180.86703104527	-70887.64330898978	-293.2237220554974	27.922546576055534	0.06331025920905099	266.83874434408	68.84232889754858	61.23540143968238	0.005438785653259433	67.8488211873406	0.006538645612317018	463.77801088763914	3	322.0272316729458	2199.1918848750424	-70887.64330898978
2168000	-71181.42328712248	-70887.2539447989	-294.1693423235901	50.26767603750019	0.03843483165823757	40.678892072271694	149.14515339857886	348.9983963741448	0.0031834639835402563	34.75934698725655	0.0031177332107090562	463.77801088763914	3	300.35396034844894	2146.2417572033282	-70887.2539447989
2169000	-71182.5976486885	-70890.75703846675	-291.8406102217606	67.54439488482097	0.025346416950192276	112.56586999425555	173.7603481340302	58.70709752914383	0.01147846261912975	6.832344578677957	0.006108658991698097	511.48105665114457	3	271.80756268566665	2025.0807995031828	-70890.75703846675
2170000	-71181.62693282038	-70891.84665145853	-289.780281361848	38.00663188285041	0.023803264283504447	190.6712630037581	33.16514727931665	80.35932186432596	0.01384018147667081	51.72076967615493	0.006183978602651913	390.19672943304823	3	263.0383596021336	2001.2260843561878	-70891.84665145853
2171000	-71188.40167404187	-70893.01161949079	-295.3900545510785	133.79718389018737	0.01998837746393353	275.68362424656436	213.58108327735553	129.31862028768163	0.010342768285331249	84.4921918063174	0.0105128683052311	540.1283117226853	3	244.70240906173564	1963.1077574923775	-70893.01161949079
2172000	-71178.29173442941	-70885.62834490823	-292.6633895211848	58.225305243413096	0.07636168984520118	67.3542285305087	154.83330003045677	424.5645897687744	0.008651167095067814	112.78068771917202	0.011065177898536883	540.1283117226853	3	248.36414022131612	1924.7956095839145	-70885.62834490823
2173000	-71171.80019130187	-70882.96400082285	-288.8361904790147	110.35034876085014	0.0399358438836876	40.31095966345025	196.30945576832096	70.17946482533584	0.00802274587011915	60.28531343247084	0.011065177898536883	487.85414509441904	3	210.73596925902206	1843.4369518092958	-70882.96400082285
2174000	-71180.12389884838	-70888.04916702348	-292.0747318249051	69.05478678039053	0.04728515176501677	23.926390617784584	154.01009189591022	384.57028566559734	0.0394057651216799	182.1348476758554	0.008349141279851662	128.3447401540745	2	229.9907291590134	1951.1250738200692	-70888.04916702348
2175000	-71187.38850346771	-70893.3385302216	-294.04997324609883	77.90060520018973	0.018127255613726672	27.913111397589162	171.5810378990042	384.57028566559734	0.012509009903708082	182.1348476758554	0.0041773796574506965	302.8140424417742	2	275.2018343511076	2057.5897404483385	-70893.3385302216
2176000	-71180.0544859008	-70882.76252258781	-297.2919633129836	80.54389022995478	0.06531211416285382	170.58774683804936	373.45654612310346	384.57028566559734	0.012509009903708082	118.81794150966223	0.00412616390219596	306.61027276023566	2	246.544077054077	2007.0525347102714	-70882.76252258781
2177000	-71179.60813519133	-70885.57342241224	-294.0347127790822	85.38896977250936	0.0290627449834686	78.9911959232352	196.3032714473088	384.57028566559734	0.012509009903708082	118.81794150966223	0.0399576579340244	95.06577053149557	2	224.28741456424626	1962.587949534572	-70885.57342241224
2178000	-71188.10328301555	-70891.19573164161	-296.9075513739424	44.01486900112921	0.05235649122306857	35.92681823439532	754.8635497387934	792.280804312796	0.012509009903708082	20.22426960998312	0.0047971630102647995	421.590391481573	3	246.97208520978398	1931.6412410997887	-70891.19573164161
2179000	-71181.33040923689	-70893.14844660167	-288.18196263521685	73.96478274872513	0.02214184880638031	46.572548800285595	41.460477858621275	45.19909520562087	0.01239175432383366	17.16865524685343	0.008515978691679	500.0994264896352	3	193.04786186105858	1854.6908522987546	-70893.14844660167
2180000	-71173.53629264385	-70882.89919218655	-290.6371004573061	82.33666676589428	0.020864406886913652	69.84273128806305	36.886741359405704	284.81244589419873	0.007739440665508008	28.376611690876043	0.012093838353950944	481.56227105284097	3	244.11261364706397	1921.8508382061307	-70882.89919218655
2181000	-71176.64909262929	-70888.57581826438	-288.07327436491266	55.78382306605955	0.043001786410224944	12.651144264484156	46.73052795773848	63.34381270086546	0.030733335870412715	28.01718882828669	0.010750542532886312	395.15140888225966	3	212.7399104693192	1823.5548004542293	-70888.57581826438
2182000	-71194.10264444682	-70893.03860689158	-301.0640375552391	162.45296301756358	0.013249024057561185	206.07314033112164	129.2204772975959	130.99524396437545	0.014157078960474564	152.30602587406864	0.003126789250564599	395.15140888225966	3	624.5082232156382	2706.0116883676537	-70893.03860689158
2183000	-71186.74459824886	-70891.30417910157	-295.4404191472911	53.76802270860809	0.0435291063402867	49.026914248275446	277.18402898851167	202.79959380179815	0.09250743792779126	15.28536650406288	0.005931837813233193	418.3655446858094	3	324.9672331796759	2123.3998055854217	-70891.30417910157
2184000	-71179.5446865333	-70888.29650003028	-291.24818650303087	55.17664497286762	0.029072532241209568	107.19093335026868	49.429926295005636	327.7860659790569	0.03354103165166919	61.0490264642723	0.00758482094024063	490.1622154481475	3	246.61391719650922	1964.4875998416958	-70888.29650003028
2185000	-71176.24086740059	-70882.47278371904	-293.76808368153775	59.178519747226126	0.10333380449952821	155.6772210965887	122.06747409905164	192.48689962246445	0.016839782197997862	75.65105207529841	0.00554501121974433	362.41731136073116	3	248.5225078640764	2028.4925974186574	-70882.47278371904
2186000	-71184.31513437744	-70890.56044782061	-293.75468655682994	74.92392744932951	0.07497731676297005	39.73990403473185	121.52851096714653	288.0925430613381	0.012027311646151246	44.02915696520493	0.005442267868035756	504.2683225488336	3	436.0174646683632	2395.638670825695	-70890.56044782061
2187000	-71179.30574475926	-70887.98017150264	-291.32557325661804	40.39861031418781	0.018641367135201595	82.10116230299475	47.707257815459265	115.59936955711794	0.01519875877631636	160.99011247456156	0.005442267868035756	372.3658796018183	3	252.9077562687994	2010.584667623062	-70887.98017150264
2188000	-71170.56021359477	-70877.36304475559	-293.1971688391747	101.22030002313254	0.014737820245976302	48.123838994948805	236.2433489606285	93.68020220825201	0.009077040305775918	70.67893235556944	0.0030876534164854625	436.00348957163203	3	427.4562457850812	2313.492119373567	-70877.36304475559
2189000	-71188.33847576533	-70892.74295357049	-295.59552219484135	60.42685722335373	0.049521549221749346	233.10123458516085	496.3747100580347	99.52369813291854	0.01025774958025753	23.208006327264542	0.0072575324853856584	435.7996742458834	3	405.38567838909864	2294.2246497483734	-70892.74295357049
2190000	-71184.92064128155	-70894.56817253487	-290.3524687466792	69.63780858514724	0.01932122674315262	76.93643397299947	138.4081856761032	270.67296835006294	0.013991367308718694	72.64965059544778	0.004752483116540329	411.77405227930353	3	308.06750225382956	2077.2759283025953	-70894.56817253487
2191000	-71177.96145340649	-70884.53164215187	-293.42981125463007	44.59076575623652	0.03101299195185265	65.08577596861551	315.5573021634997	34.47179972785982	0.027410144251519324	134.87430748161313	0.007558068176690014	534.4701579971136	3	371.9730541127464	2166.5302850356943	-70884.53164215187
2192000	-71182.11582965433	-70895.50204083687	-286.6137888174518	58.396517529045056	0.05436395129197982	39.82739378759286	59.97438813426239	109.58335755823943	0.007772934040402222	42.77070045482107	0.008330632639700955	386.2130145205917	3	232.84825646099662	1869.0310237076574	-70895.50204083687
2193000	-71181.21881005948	-70893.44341510796	-287.77539495151825	64.1296432916022	0.05436395129197982	37.74773505114511	132.96118993493994	95.59077471786426	0.013330831148605952	61.49087730840937	0.010331052326125351	481.1817773860699	3	258.35887758145145	1942.718495486869	-70893.44341510796
2194000	-71178.97865297948	-70889.34078725798	-289.63786572150224	58.09894097748245	0.06254448861814034	121.95915499387	261.67454848282443	190.93232433401607	0.013342180411821168	31.126441861861704	0.010331052326125351	481.1817773860699	3	238.5383292299859	1895.3331751179712	-70889.34078725798
2195000	-71177.54398307978	-70887.10360907482	-290.44037400496626	61.968579241238054	0.013351832092595172	47.69517636009371	151.4707725341822	373.8903420291609	0.013649408409854812	62.521019464744	0.007672611808670301	419.51564918298686	3	244.08367803402598	1941.8302913366483	-70887.10360907482
2196000	-71179.37364613368	-70887.55250727203	-291.82113886164194	46.70660804131333	0.024215962131902278	33.52461008281744	62.29825058628283	74.86344661498849	0.03646003941438735	81.27175248833751	0.009025227310231289	696.2647175722241	3	209.58438186981115	1871.4783635092244	-70887.55250727203
2197000	-71177.35648612781	-70882.23264720087	-295.12383892693845	63.915557742790284	0.008341551853928085	12.873829668365044	99.51884822190738	162.12564633409332	0.04539173332764474	132.51213338476612	0.008413083407067617	458.230755966702	3	262.0319828109149	2018.272617038052	-70882.23264720087
2198000	-71174.17084772664	-70881.69372812354	-292.47711960309096	111.00849583375782	0.05309709508325026	23.392332065959195	71.0858444658007	47.60671824977842	0.015833187010044884	136.47314077465765	0.00672317348751779	489.77348139531455	3	276.6055953633761	2030.1416121640204	-70881.69372812354
2199000	-71179.49667755619	-70887.70578732625	-291.7908902299356	66.7976595569674	0.02814976402193614	48.04886332369261	166.51145171593484	320.6393136495599	0.030195725093109662	70.84273011553171	0.009314574941764027	489.77348139531455	3	223.01747728498586	1942.2734447507082	-70887.70578732625
2200000	-71172.42908683482	-70879.55014981284	-292.87893702196965	122.10415076712681	0.02107062798193387	205.35407736556635	168.55825144397772	111.13739853841511	0.04018140817553144	27.621789509868616	0.009314574941764027	489.77348139531455	3	203.41860150423125	1844.3053987613869	-70879.55014981284
2201000	-71171.52242283174	-70879.82185359258	-291.700569239153	30.320516930953875	0.06791767664435124	32.80200295666538	37.77205804405742	268.7200093005215	0.033802393141743686	22.251529074330932	0.009314574941764027	489.77348139531455	3	236.69276638448574	1933.323587084645	-70879.82185359258
2202000	-71170.1639750548	-70879.06347928294	-291.10049577186476	37.36233892471219	0.0571123537402622	101.54062767704175	167.42329726751413	85.73057549546408	0.013956917056944868	105.96510209944613	0.009538598998021654	638.4679645655676	3	214.4308801742541	1869.3710257150312	-70879.06347928294
2203000	-71171.27638302861	-70880.76572171612	-290.5106613124999	61.66182660386251	0.029480769968721975	263.9839613812003	241.1737547000267	113.86198867548501	0.007397414290242147	63.62736268277629	0.009538598998021654	435.5805155538831	3	254.40658407923482	1946.9459504718134	-70880.76572171612
2204000	-71173.81567904534	-70879.30471750842	-294.51096153690776	60.51765401380108	0.061828069514440025	335.050909480698	260.2488049977401	88.81655912489843	0.04446956054783608	43.49600629313734	0.009821928706116265	620.4437575323882	3	207.15491485061722	1835.3485502389826	-70879.30471750842
2205000	-71177.48099343995	-70887.86250711413	-289.61848632582786	43.33213729181776	0.019888866236316888	75.79090962734661	33.885923104563396	100.03647871435886	0.022395038525636506	71.87607340498776	0.011274315333315332	520.472282196991	3	259.7910738590533	1963.9444757866302	-70887.86250711413
2206000	-71185.9322993836	-70893.44077444554	-292.4915249380607	30.707116730156542	0.17359889388186758	120.73994965424225	69.53246154669978	64.8311773004964	0.02761363083238213	49.785642860897596	0.006544701330976414	358.36664148849053	3	232.3898810579571	1873.567911041061	-70893.44077444554
2207000	-71170.6593767466	-70882.18129778394	-288.47807896264857	50.01013829120938	0.03888722804354025	32.71837716691831	149.68966101899042	176.87765869453165	0.022938289429577857	25.323813983497534	0.007831159329080923	407.3905326670513	3	271.6428294842562	1990.2971768401912	-70882.18129778394
2208000	-71168.91328485795	-70880.30144201036	-288.6118428475862	79.26903189756878	0.04084407233115927	85.4991965886682	103.07670704459717	57.791618626397444	0.005839632442374253	85.16625052075268	0.007831159329080923	407.3905326670513	3	255.96233003981268	1956.625321573847	-70880.30144201036
2209000	-71178.50237461421	-70887.71244369475	-290.78993091946023	56.59534986959076	0.05545816923218388	10.31090325602708	43.41149119049985	211.64776548350937	0.014830618075238356	85.16625052075268	0.0055732216607831805	384.99271783379567	3	213.89198583418167	1884.7206348099526	-70887.71244369475
2210000	-71191.1422711422	-70890.36759927108	-300.7746718711224	39.320357287659114	0.024959961849637866	232.55931664337947	1004.4929499331654	117.63458973200993	0.07182349104877483	44.55082812101319	0.007725339907143407	327.2296848798026	3	209.82492809196026	1873.6126405187551	-70890.36759927108
2211000	-71191.14078731507	-70903.65574679972	-287.4850405153567	41.09724403066766	0.03168027425785843	32.87600522544391	132.0412313123331	96.71703454983478	0.008674701844297705	39.5536185236879	0.013488788583822159	492.1223608120485	3	228.15403935177585	1873.225465847165	-70903.65574679972
2212000	-71189.36510149906	-70896.21922472565	-293.1458767734135	52.50851820003327	0.044600153815533713	112.76694965121183	82.87496142051116	150.06475454943146	0.04709273658319589	39.5209892416968	0.00678500677051802	336.6999611713018	3	226.47286896642703	1974.7540156760367	-70896.21922472565
2213000	-71175.93142967876	-70886.57337281518	-289.3580568635767	48.00672757562503	0.019407530690496576	76.20634130010816	231.29681470364295	127.97540116905725	0.016582384416627825	66.0791807075059	0.00658262347398117	494.90585546443344	3	300.4708458734651	2044.4223370169273	-70886.57337281518
2214000	-71182.68132731986	-70885.56898127926	-297.1123460406062	71.07270227550823	0.07982599733496537	97.66749071675167	429.0109452888701	543.946417395053	0.017278006215963912	131.08613173035215	0.019690395492918622	494.90585546443344	2	202.42056020365757	1853.4840720923007	-70885.56898127926
2215000	-71184.7364255376	-70888.58274943923	-296.1536760983778	32.16641072787716	0.119595873493681	97.66749071675167	322.7586428449132	467.47870365162737	0.017278006215963912	121.30185202844596	0.05634100680328396	202.65898448549322	2	225.77118101496194	1894.0799629291212	-70888.58274943923
2216000	-71180.94870231868	-70886.62410675069	-294.3245955679868	50.625049985874355	0.03028727970800001	214.28977979538288	463.56672715468574	467.47870365162737	0.019643256339522516	121.30185202844596	0.005119122572352856	234.4502055320869	2	220.38635042448445	1898.3333665520868	-70886.62410675069
2217000	-71180.71723294904	-70882.59343709388	-298.1237958551617	30.687565033951607	0.0941706410384441	139.76048711483807	123.60877300271234	467.47870365162737	0.006586087746124779	121.30185202844596	0.0457637777188905	436.9586968476069	2	339.1683025333805	2119.515528493023	-70882.59343709388
2218000	-71180.85180504213	-70884.11725735261	-296.7345476895207	105.12247977104425	0.030754025878859684	114.64015066668367	110.68733414237512	467.47870365162737	0.008385168926075142	135.55340019469708	0.06907039044145602	101.06628375320199	2	332.713122875584	2111.201796388189	-70884.11725735261
2219000	-71176.17642661593	-70880.91965589364	-295.2567707222918	47.62361914531116	0.022795791660321512	295.51113582265657	448.82468600111355	467.47870365162737	0.008385168926075142	135.55340019469708	0.015568853331975555	234.9993077846091	2	235.19297463396975	1887.8778946980417	-70880.91965589364
2220000	-71180.85657464479	-70879.95317138894	-300.9034032558348	52.083823267995136	0.09085170412799165	838.7012424388531	31.379941337855474	467.47870365162737	0.02316388216732441	135.55340019469708	0.09409250006679705	140.6019436869843	2	211.5802528645976	1866.5197417626077	-70879.95317138894
2221000	-71180.20689992073	-70885.70508396834	-294.5018159523849	42.30877124710653	0.05003757891233586	125.96248165116059	94.08746641441117	467.47870365162737	0.012819125080133414	135.55340019469708	0.03380803350680375	693.5066377639757	2	217.2591995452291	1902.3189591731125	-70885.70508396834
2222000	-71182.20645117898	-70887.24450418838	-294.96194699060885	42.30877124710653	0.04147302642595648	229.6311717854292	221.4370099919726	467.47870365162737	0.012819125080133414	135.55340019469708	0.0057395652888355565	696.7026402772703	2	220.70002814601665	1882.545213332407	-70887.24450418838
2223000	-71177.31494763603	-70884.45878284138	-292.85616479464477	53.50513509895645	0.0586629796311838	111.90591185421667	69.65418304584675	467.47870365162737	0.012819125080133414	135.55340019469708	0.04177935693622651	212.66730944544847	2	272.24335575532655	2008.0289457716856	-70884.45878284138
2224000	-71177.64892206951	-70878.61932613744	-299.0295959320582	97.74119100339614	0.06551831056906461	64.30996000315365	264.4077026417385	95.82293749915398	0.07682023053569233	135.55340019469708	0.0066593648207669215	357.3342652876997	3	360.99203857537685	2184.2241131271794	-70878.61932613744
2225000	-71180.00649162891	-70889.44206590223	-290.5644257266767	94.06138209229876	0.0849751864544561	54.42743955651104	93.9090228279055	156.84185711359336	0.020256543454461203	31.464715026955748	0.007601598897183687	480.8658111847139	3	270.5453882341144	2001.683695903318	-70889.44206590223
2226000	-71179.1586330112	-70889.4721911388	-289.6864418723933	75.04632351684114	0.07233194211109534	106.89191857620409	100.93680410228556	75.7195854983933	0.012548176225274857	28.33914438208364	0.00630492875319302	407.5480908332309	3	275.81726766259715	2051.4012044485944	-70889.4721911388
2227000	-71167.6499218373	-70877.32797559368	-290.32194624362194	38.23479634062526	0.026978406220305992	221.2206594345612	115.6693408503659	89.26925160834602	0.019564584283120145	92.59519947613963	0.0062548822876684895	492.1711778066112	3	209.64629811682903	1886.4096096945784	-70877.32797559368
2228000	-71174.48692999018	-70882.92245010358	-291.5644798866039	25.97594313555903	0.05394269257104722	18.793013849941715	47.52567774451366	241.91341948933956	0.006439085507656433	59.86150951751664	0.005554772589103814	354.75905745420795	3	212.52974305240753	1898.4641503599073	-70882.92245010358
2229000	-71185.31513522757	-70890.08712605039	-295.2280091771897	50.201677230907514	0.008672602006410403	72.92960299402294	547.6582525953778	133.04983144497496	0.027660167752809574	47.29421615480134	0.00541311182912593	329.12701061865795	3	217.89974626938664	1921.3076425801432	-70890.08712605039
2230000	-71182.07933751208	-70889.88738480826	-292.1919527038227	50.693409964002484	0.05643303094003757	198.97697089553557	316.2077550256785	112.62838315660831	0.028962405267186027	58.755949331796295	0.008862756592752232	514.706366934853	3	198.69241659175475	1859.227614054111	-70889.88738480826
2231000	-71185.30655101649	-70887.96110430823	-297.3454467082601	22.269425759952277	0.11233712598825595	287.8030089824774	81.27694819743384	284.17310670121924	0.02176002123755549	103.45157864013204	0.00996810590656205	505.969551679272	3	271.8584412913468	2000.809433019477	-70887.96110430823
2232000	-71181.43730922136	-70891.09446572048	-290.3428435008895	49.27629571509107	0.0555808071211198	58.87799973325041	108.0291738702906	94.3421052469855	0.05678019361026198	42.8612934538267	0.009562428232514212	566.0063373611027	3	214.3583680795579	1863.3240862982216	-70891.09446572048
2233000	-71179.81732969281	-70889.26346499303	-290.553864699782	47.988667125749096	0.06166967243474627	40.8029547701515	40.827943625711626	106.50700421023753	0.04185679271323648	29.367105440379778	0.009562428232514212	422.9270010618035	3	231.2002520828503	1939.5364710603267	-70889.26346499303
2234000	-71179.18786640454	-70889.99143844639	-289.1964279581438	46.166581254341764	0.04098789927717216	27.585945252723278	58.27847855666005	81.88877495444112	0.03757254596499424	145.56667188775796	0.008451965040014602	412.54732469349	3	194.95767516802823	1804.7686306194262	-70889.99143844639
2235000	-71182.22746547913	-70891.7522204001	-290.4752450790318	52.91640235933226	0.040995103762807884	26.344411938580205	94.23042424938164	168.6352171099011	0.026276668321887707	69.01718352654974	0.004194944764775253	412.54732469349	3	342.10473540983287	2128.441580678972	-70891.7522204001
2236000	-71178.50375582391	-70890.52775521683	-287.9760006070896	52.91640235933226	0.04231930346131776	123.56526674517869	82.43661816671069	95.4094571417252	0.009488297904311136	21.951272059601344	0.006698035069913381	341.06769159159916	3	264.03882918321756	1941.2070094000323	-70890.52775521683
2237000	-71179.95962756807	-70883.117618182	-296.84200938606136	61.71002274580515	0.07108707300974888	129.84317481203382	579.7704384525513	181.57143766373787	0.03298271954102634	34.8256051564195	0.0031492109817452844	442.9153445816316	3	240.8300954069381	1898.6217805774418	-70883.117618182
2238000	-71176.09822545362	-70879.34808867075	-296.7501367828653	76.86990018677001	0.021319724979134796	271.52013828235675	31.513688423052027	121.54043653663305	0.024148559635884376	134.62398704085751	0.00607154063983859	618.043378911524	3	310.58239149433194	2070.0807630639683	-70879.34808867075
2239000	-71174.05525377569	-70883.04391592773	-291.01133784795724	66.95596195784591	0.021996897474513107	139.07611771134023	155.457691253594	286.7119239403286	0.00795235549017835	41.921461486031426	0.005480854405732245	465.5883603396168	3	297.63479878487095	2064.9998190456477	-70883.04391592773
2240000	-71170.9135459424	-70880.76023964632	-290.1533062960803	40.945831829820804	0.02232414797780249	67.58909999255427	45.943471551980444	123.4894362250864	0.017002646869601647	55.74818002376574	0.005480854405732245	562.8748332092905	3	254.4550950060389	1926.3323556767452	-70880.76023964632
2241000	-71165.78736747822	-70877.66333237426	-288.12403510395364	43.73415589611344	0.01775462787075094	127.1053994947469	67.68333412031339	84.35470679004445	0.008092984454050434	55.74818002376574	0.009601713757889398	431.02085063564823	3	246.9722415029863	1958.6039856481748	-70877.66333237426
2242000	-71172.4746357397	-70883.12380011304	-289.3508356266532	45.91679697910826	0.016734216396658345	73.52733218354753	52.774740812988895	103.59159464897047	0.00977262924430941	131.76276151486297	0.00554653920926	431.02085063564823	3	249.8841975645099	1927.7562885675266	-70883.12380011304
2243000	-71180.91031724488	-70888.23229283094	-292.67802441394355	53.731592561200664	0.060928577372428856	73.52733218354753	85.82902773516571	66.33550226999327	0.01693904497193188	59.44394178617006	0.013841120570241687	704.9370397282145	3	233.9078195167598	1972.8584365052711	-70888.23229283094
2244000	-71184.7331161169	-70890.74783538461	-293.9852807322914	34.11496285856959	0.05284912837822869	33.9371350917601	114.56701402922542	148.72235482187455	0.02691416946861073	41.98218766278114	0.016942027856373956	480.85434597227135	3	211.21418640327587	1840.0256143996999	-70890.74783538461
2245000	-71174.93668343873	-70884.13345967581	-290.8032237629219	84.97404638492159	0.0642306742257421	115.01745739329904	71.10578267979288	113.99018567913602	0.01626102153026092	106.86362018622083	0.010913420555829821	587.9593449100043	3	218.20495021892546	1862.735220071763	-70884.13345967581
2246000	-71179.78178568417	-70885.26253965903	-294.5192460251361	33.55038604283669	0.04333519573184127	182.36798779785613	146.32744903815203	89.32440128039524	0.08367056108347312	24.110132761788304	0.008861873872150877	413.11729488415307	3	227.76039134916974	1953.9222124439225	-70885.26253965903
2247000	-71176.27916236373	-70884.242989445	-292.0361729187343	62.3473119625814	0.07745047407472531	212.40913184063035	133.84874010579972	55.627812081181375	0.006516659002923567	59.22213500086382	0.008911193474089545	585.9819291763918	3	305.1281217992698	2068.8306262582805	-70884.242989445
2248000	-71180.19502794817	-70884.87629479263	-295.3187331555411	38.50989958413864	0.0426780008394613	448.2037946554852	598.6353792566523	85.58863235973517	0.020470188538427674	27.42534858636667	0.006277393533006437	483.37617115062534	3	260.647310868671	1981.0763098857813	-70884.87629479263
2249000	-71177.48165935966	-70885.2134008096	-292.26825855005677	61.434562740927404	0.053634679433359055	101.47839607901624	249.49868360224477	84.18405680512096	0.020337743309862294	164.5932684715244	0.008248388487128363	492.11534823695354	3	250.75264644767938	1973.8343185385124	-70885.2134008096
2250000	-71178.20221658549	-70884.37838626547	-293.823830320024	109.16923804894091	0.042892886760117266	38.76523555554588	236.6306233201896	97.40554689931558	0.01651841180573893	116.60463376104677	0.011103379621305743	578.3844216012212	3	288.1866904361055	2040.8687451232347	-70884.37838626547
2251000	-71175.56710897302	-70887.22209083721	-288.34501813580897	39.28781324896998	0.06225046436189469	51.700652482418505	118.75246146046015	95.13004194647355	0.01967182817279903	47.291402163716015	0.006762140110141776	487.8731184140307	3	249.1189198623694	1939.230580325694	-70887.22209083721
2252000	-71175.36757068227	-70883.49313581253	-291.8744348697397	115.03179627319467	0.03726470515910576	51.1319129461442	157.76994762117923	80.15326640923168	0.04513246608682469	24.732588417983965	0.00949701651473496	482.1166370903248	3	203.61195518300747	1878.4524960793085	-70883.49313581253
2253000	-71180.29720013989	-70887.73948263816	-292.5577175017228	59.21230606470284	0.03989450204408014	199.75039353356794	223.8972148924481	275.7745758407801	0.039507476211485364	33.374560686266136	0.007104446284380227	482.1166370903248	3	193.80631190231992	1812.5892904322125	-70887.73948263816
2254000	-71180.68116175871	-70890.07826141016	-290.6029003485525	68.26381505646482	0.037019273880740694	241.71475141648423	83.92780757162801	48.02912199251862	0.029014332136382093	85.95836718440643	0.012110063368095416	614.8749586856945	3	215.61664872266314	1831.2548776574852	-70890.07826141016
2255000	-71175.71399097252	-70877.27614131139	-298.43784966113554	41.302505538845125	0.015136683766647998	1062.4745085341422	334.17662161119097	33.675514749357966	0.035707715871742825	65.30879653732173	0.0048713064303716105	438.975994773052	3	217.97430403281606	1895.293982716395	-70877.27614131139
2256000	-71169.1289295145	-70878.19165992984	-290.937269584653	69.15735312035167	0.032158863160192605	207.06589483245065	234.70610476100418	36.04001454716877	0.023031199959127762	26.702060750460568	0.005946758604653379	438.975994773052	3	208.4253956859201	1902.5535590125205	-70878.19165992984
2257000	-71167.97689909865	-70876.81555856948	-291.1613405291737	44.03581856493803	0.04271575723296497	161.12649061235933	248.16475665265978	115.53783905282747	0.011702032487059831	102.63582837928568	0.005946758604653379	434.27834009810886	3	243.4091253236323	1978.0819573088052	-70876.81555856948
2258000	-71177.17516456242	-70880.5134759325	-296.66168862992083	43.5795335138003	0.014076835305679535	454.885444427014	281.67017970988724	166.576900318227	0.05362147322717918	33.800043665664134	0.005280625241443807	434.27834009810886	3	259.7618304807245	2005.2093158305988	-70880.5134759325
2259000	-71179.28638312923	-70882.70911722475	-296.57726590448897	55.39408458393461	0.12360193006606046	173.65208611633716	360.86491778941104	468.8338559211112	0.01331900216833639	20.2917357998897	0.009793222329873653	441.55064358893037	3	254.45171915393365	1964.3086940091005	-70882.70911722475
2260000	-71183.93689913236	-70890.48897103065	-293.44792810171066	97.30193659796709	0.035336113411892495	24.130737220193993	32.894786863819334	384.36417846485585	0.011953811391699747	49.1644817669939	0.003381700190776206	404.9259268862855	3	337.07177996902226	2143.983269928019	-70890.48897103065
2261000	-71177.73443125807	-70880.19790546485	-297.5365257932192	85.50559550605264	0.05355296462956038	14.030183914909845	52.55996354193317	221.57407808850985	0.08460577030649986	13.055713888890313	0.00920184020815967	436.3725291384739	3	299.39537540672586	2086.8196630122975	-70880.19790546485
2262000	-71186.84038957965	-70893.27874574532	-293.5616438343236	49.451175711662565	0.06457482147860584	39.76115652631842	198.3841358058203	374.21430591295115	0.013976766368652622	92.00356333708599	0.01022662125441709	527.4021602361627	3	238.8180755734361	1996.3795964410297	-70893.27874574532
2263000	-71186.15305180186	-70887.8529950387	-298.30005676314664	59.12846471176956	0.027433222182131133	395.9409394059434	185.9069170455683	1033.6517740064428	0.016001641105192796	48.48374137264337	0.009332728027346367	444.7124515632149	3	257.61222392796174	2020.2735680926116	-70887.8529950387
2264000	-71175.2513177137	-70883.72797272292	-291.5233449907825	46.84239699443788	0.03375861564018148	21.254772603573674	64.77965702263344	299.00204854984804	0.0035470728449544307	29.227385578585974	0.012874217365458492	691.702149106757	3	223.94783624502793	1874.802949879405	-70883.72797272292
2265000	-71171.29015556435	-70881.41409442619	-289.8760611381561	42.90347337034961	0.022464337092535265	18.165957283329508	100.45890778185648	175.91642004614553	0.032316622154160896	80.55220663583319	0.00793723242433959	342.9593830284551	3	226.67030716254249	1888.1798446889736	-70881.41409442619
